id	chr	start	end	assigned gene	name	distance (bp)	Dl_Tl10b_DmWG_Max	Dl_Tl10b_DmWG_PositionMax	Twist_Tl10b_DmWG_Max	Twist_Tl10b_DmWG_PositionMax	Snail_Tl10b_DmWG_Max	Snail_Tl10b_DmWG_PositionMax	DTS high confidence	TS high confidence	known DV enhancer	confirmed DV enhancer	putative DV enhancer	references	sna site: 0% conservation	sna site: 20% conservation	sna site: 40% conservation	sna site: 60% conservation	sna site: 80% conservation	sna site: 100% conservation	twi site: 0% conservation	twi site: 20% conservation	twi site: 40% conservation	twi site: 60% conservation	twi site: 80% conservation	twi site: 100% conservation	dl site: 0% conservation	dl site: 20% conservation	dl site: 40% conservation	dl site: 60% conservation	dl site: 80% conservation	dl site: 100% conservation
3R_4863101_4864713	3R	4863101	4864713	CG11988	neur	transcript overlap	3.960151803	4863728	10.9305835	4863728	15.49874055	4863728	1	0	0	0	0		6	3	2	1	1	0	5	4	3	2	2	0	0	0	0	0	0	0
3R_5084149_5084348	3R	5084149	5084348	CG9740	CG9740	TSS overlap	1.295066414	5084188	6.331991952	5084188	7.838790932	5084188	0	1	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3R_5226886_5227453	3R	5226886	5227453	CG9354 CG8132	RpL34b CG8132	TSS overlap	1.753320683	5227016	3.3138833	5227149	6.167506297	5227149	0	1	0	0	0		0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3R_5328885_5329680	3R	5328885	5329680	CG9366	RhoL	586	1.112903226	5329230	5.112676056	5329230	5.934508816	5329230	0	1	0	0	1	"Casal and Leptin, 1996; Stathopoulos et al., 2002 "	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
3R_5416677_5417844	3R	5416677	5417844	CG9424 CG8312	bocksbeutel CG8312	TSS overlap	1.951612903	5416714	14.37122736	5417135	22.58186398	5417135	0	1	0	0	0		3	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
3R_5420989_5421542	3R	5420989	5421542	CG8312	CG8312	transcript overlap	3.299810247	5421372	3.754527163	5421372	5.799748111	5421372	1	0	0	0	0		2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3R_5500030_5501423	3R	5500030	5501423	CG8358	CG8358	TSS overlap	1.116698292	5500680	25.69014085	5500680	36.83753149	5500680	0	1	0	0	0		8	1	1	1	0	0	8	0	0	0	0	0	1	0	0	0	0	0
3R_5699426_5700721	3R	5699426	5700721	CG12418	CG12418	142	3.631878558	5700069	8.911468813	5700069	13.74685139	5700069	1	0	0	0	0		1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
3R_5705308_5706141	3R	5705308	5706141	CG12802	CG12802	3911	1.828273245	5705698	4.989939638	5705698	7.070528967	5705698	0	1	0	0	0		0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
3R_5712236_5712706	3R	5712236	5712706	CG12802	CG12802	10839	1.527514231	5712536	6.150905433	5712336	10.07808564	5712336	0	1	0	0	0		1	1	1	0	0	0	3	1	1	0	0	0	1	0	0	0	0	0
3R_5928890_5929293	3R	5928890	5929293	CG6203	Fmr1	transcript overlap	1.421252372	5928917	3.621730382	5928917	5.909319899	5928917	0	1	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3R_5969673_5970410	3R	5969673	5970410	CG6241	CG6241	TSS overlap	2.296963947	5970170	5.516096579	5969962	8.273299748	5969962	1	0	0	0	0		0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0
3R_5990697_5991230	3R	5990697	5991230	CG6264	Best1	transcript overlap	1.35199241	5990807	2.814889336	5990807	5.395465995	5990807	0	1	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3R_6048226_6048774	3R	6048226	6048774	CG12420	CG12420	TSS overlap	1.657495256	6048324	3.122736419	6048324	5.0302267	6048324	0	1	0	0	0		1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_6425355_6426322	3R	6425355	6426322	CG17117	hth	transcript overlap	3.196394687	6425890	4.14084507	6425890	6.943324937	6425890	1	0	0	0	0		0	0	0	0	0	0	2	2	0	0	0	0	1	1	0	0	0	0
3R_6439800_6440941	3R	6439800	6440941	CG17117	hth	transcript overlap	2.443074004	6440207	5.488933602	6440207	12.25692695	6440207	1	0	0	0	0		0	0	0	0	0	0	3	2	2	2	2	1	0	0	0	0	0	0
3R_6442333_6443741	3R	6442333	6443741	CG17117	hth	transcript overlap	1.944971537	6442439	4.65694165	6442936	5.617128463	6442936	0	1	0	0	0		0	0	0	0	0	0	3	2	1	1	1	1	0	0	0	0	0	0
3R_6484139_6485212	3R	6484139	6485212	CG6465	CG6465	17680	1.323529412	6484798	5.052313883	6484249	6.647355164	6484249	0	1	0	0	0		4	3	1	1	1	1	7	5	5	4	3	2	1	0	0	0	0	0
3R_6722113_6722572	3R	6722113	6722572	CG6621	CG6621	2861	1.151802657	6722404	4.269617706	6722404	7.118387909	6722404	0	1	0	0	0		5	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3R_7060551_7061432	3R	7060551	7061432	CG17184 CG17721	CG17184 CG17721	TSS overlap	3.996204934	7060731	5.427565392	7060871	9.550377834	7060871	1	0	0	0	0		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_7204035_7204856	3R	7204035	7204856	CG17228	pros	transcript overlap	2.880455408	7204425	8.188128773	7204425	12.43198992	7204425	1	0	0	0	0		1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0
3R_7215099_7215924	3R	7215099	7215924	CG17228	pros	transcript overlap	1.720113852	7215490	3.944668008	7215490	8.229219144	7215490	0	1	0	0	0		1	1	0	0	0	0	5	4	3	2	1	0	0	0	0	0	0	0
3R_7256995_7257831	3R	7256995	7257831	CG5276 CG6764	CG5276 CG6764	TSS overlap	16.38614801	7257385	6.82193159	7257385	17.08312343	7257385	1	0	0	0	0		1	0	0	0	0	0	4	2	2	2	0	0	1	0	0	0	0	0
3R_7600996_7602638	3R	7600996	7602638	CG31364	l(3)neo38	2188	2.971537002	7602170	5.642857143	7601087	9.269521411	7601087	1	0	0	0	0		2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
3R_7638388_7638914	3R	7638388	7638914	CG31116	CG31116	6105	1.314041746	7638485	3.197183099	7638485	5.444584383	7638485	0	1	0	0	0		3	3	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
3R_7702729_7703467	3R	7702729	7703467	CG14728	sad	TSS overlap	1.5	7702952	6.122736419	7702952	10.16624685	7702952	0	1	0	0	0		4	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3R_7949314_7949863	3R	7949314	7949863	CG4702	CG4702	transcript overlap	1.878557875	7949695	3.135814889	7949415	5.153652393	7949415	0	1	0	0	0		3	3	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0
3R_8077290_8078916	3R	8077290	8078916	CG3942	CG3942	993	1.499051233	8077674	5.791750503	8078466	9.304785894	8078466	0	1	0	0	0		3	2	2	0	0	0	3	2	2	0	0	0	2	0	0	0	0	0
3R_8208036_8208821	3R	8208036	8208821	CG10035	CG10035	TSS overlap	1.552182163	8208116	3.226358149	8208658	6.05163728	8208518	0	1	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_8256336_8257203	3R	8256336	8257203	CG5266	Pros25	TSS overlap	4.122390892	8256673	7.802816901	8256673	13.15365239	8256673	1	0	0	0	0		3	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
3R_8467255_8467528	3R	8467255	8467528	CG6753	CG6753	transcript overlap	0.882352941	8467365	3.031187123	8467365	5.010075567	8467365	0	1	0	0	0		2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_8580256_8580816	3R	8580256	8580816	CG14390	beat-Vc	TSS overlap	2.517077799	8580646	3.012072435	8580646	5.079345088	8580646	1	0	0	0	0		2	2	2	2	0	0	1	1	1	1	0	0	1	0	0	0	0	0
3R_8811650_8812280	3R	8811650	8812280	CG31342	CG31342	TSS overlap	3.360040568	8811830	5.564345992	8811830	7.42875	8811830	1	0	0	0	0		3	2	1	1	1	1	2	1	0	0	0	0	1	0	0	0	0	0
3R_8895104_8898505	3R	8895104	8898505	CG7771	sim	transcript overlap	5.260649087	8896153	17.13607595	8895879	18.3575	8895879	1	0	1	0	1	"Kasai et al., 1992, Kasai et al., 1998; Markstein et al., 2004"	4	2	2	2	2	1	5	5	5	4	3	2	6	2	1	1	0	0
3R_9118697_9120519	3R	9118697	9120519	CG8458	wntD	TSS overlap	5.836713996	9119078	24.19620253	9119078	35.4475	9119078	1	0	0	1	1	"Gordon et al., 2005"	1	0	0	0	0	0	3	3	3	2	2	2	3	2	2	1	0	0
3R_9454095_9454931	3R	9454095	9454931	CG10841	CG10841	2733	1.572008114	9454204	3.900843882	9454481	5.99125	9454481	0	1	0	0	0		2	2	2	1	0	0	3	3	3	2	0	0	0	0	0	0	0	0
3R_9540497_9541943	3R	9540497	9541943	CG34044	CG34044	571	4.10040568	9540887	7.21835443	9541722	9.75375	9541722	1	0	0	0	0		3	3	3	3	1	1	0	0	0	0	0	0	4	4	2	1	0	0
3R_9544795_9545367	3R	9544795	9545367	CG9602	CG9602	907	1.882352941	9544902	6.943037975	9544902	5.91625	9544902	0	1	0	0	0		2	2	2	2	2	0	2	2	2	2	2	0	0	0	0	0	0	0
3R_9705141_9705664	3R	9705141	9705664	CG9930	E5	5240	1.652129817	9705228	3.879746835	9705228	5.15	9705228	0	1	0	0	0		0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0
3R_9725409_9725851	3R	9725409	9725851	CG2988	ems	1730	1.246450304	9725720	4.377637131	9725720	6.3625	9725720	0	1	0	0	0		0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3R_9735145_9735985	3R	9735145	9735985	CG2988	ems	7564	1.497971602	9735535	3.401898734	9735535	5.33875	9735535	0	1	0	0	0		0	0	0	0	0	0	2	2	2	2	2	2	0	0	0	0	0	0
3R_9814450_9814985	3R	9814450	9814985	CG9924	CG9924	transcript overlap	1.526369168	9814559	4.435654008	9814824	7.6275	9814824	0	1	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3R_10287624_10288383	3R	10287624	10288383	CG31330	CG31330	28722	2.148073022	10288248	4.301687764	10287968	9.0475	10287968	1	0	0	0	0		5	4	2	2	0	0	2	2	1	1	1	0	0	0	0	0	0	0
3R_10396069_10396881	3R	10396069	10396881	CG8050	Cys	706	1.535496957	10396711	6.137130802	10396711	11.12125	10396711	0	1	0	0	0		1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
3R_10412302_10413370	3R	10412302	10413370	CG31317	stumps	4815	1.773833671	10413204	6.006329114	10412924	7.11375	10412924	0	1	0	0	1	"Casal and Leptin, 1996, unpublished"	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0
3R_10504881_10506240	3R	10504881	10506240	CG7649	Neu3	transcript overlap	4.520283976	10505551	13.907173	10505551	16.14125	10505551	1	0	0	0	1	"Stathopoulos et al., 2002 "	2	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
3R_10643285_10644393	3R	10643285	10644393	CG33555	btsz	transcript overlap	2.975659229	10643931	14.67405063	10643931	16.42625	10643931	1	0	0	0	0		3	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
3R_10679446_10680058	3R	10679446	10680058	CG33555	btsz	TSS overlap	1.868154158	10679626	3.969409283	10679626	6.19125	10679626	0	1	0	0	0		1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3R_11465489_11466251	3R	11465489	11466251	CG5302	CG5302	6884	1.014198783	11465599	4.175105485	11465867	5.0125	11465867	0	1	0	0	0		2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
3R_11854020_11855407	3R	11854020	11855407	CG3978	pnr	transcript overlap	1.27484787	11854688	7.05907173	11854688	10.315	11854688	0	1	0	1	1	"Winick et al., 1993"	1	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
3R_11859695_11860268	3R	11859695	11860268	CG3978	pnr	transcript overlap	1.61663286	11860072	3.308016878	11860072	7.37375	11860072	0	1	0	0	1	"Winick et al., 1993"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_12100141_12100882	3R	12100141	12100882	CG6963	gish	transcript overlap	1.618661258	12100712	3.814345992	12100506	7.49875	12100506	0	1	0	0	0		1	1	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0
3R_12377405_12378366	3R	12377405	12378366	CG14888	CG14888	1646	1.944219067	12377683	5.110759494	12377683	7.32125	12377683	0	1	0	0	0		4	4	4	3	2	1	0	0	0	0	0	0	1	0	0	0	0	0
3R_12456296_12457091	3R	12456296	12457091	CG6588	Fas1	transcript overlap	1.304259635	12456924	3.892405063	12456680	5.41875	12456680	0	1	0	0	0		2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_12545317_12546139	3R	12545317	12546139	CG10388	Ubx	transcript overlap	1.359026369	12545427	4.561181435	12545966	7.48	12545966	0	1	0	0	0		3	2	1	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0
3R_12598586_12599426	3R	12598586	12599426	CR31273	bxd	TSS overlap	1.558823529	12599256	6.489451477	12599256	8.325	12599256	0	1	0	0	0		1	1	1	1	0	0	2	2	2	1	1	0	1	0	0	0	0	0
3R_12651654_12652410	3R	12651654	12652410	CG10325	abd-A	transcript overlap	1.297160243	12652259	2.97257384	12652044	6.905	12652044	0	1	0	0	0		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
3R_13219990_13220715	3R	13219990	13220715	CG5413	CREG	TSS overlap	1.656186613	13220170	4.539029536	13220300	5.57125	13220170	0	1	0	0	0		1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3R_13430240_13431277	3R	13430240	13431277	CG7623	sll	547	14.74543611	13430875	4.273206751	13430595	5.21375	13430595	1	0	0	0	0		1	0	0	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0
3R_13651437_13652519	3R	13651437	13652519	CG31246	CG31246	transcript overlap	1.588235294	13652107	4.729957806	13652107	7.8325	13652107	0	1	0	0	0		3	2	2	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0
3R_13906490_13908163	3R	13906490	13908163	CG14317	CG14317	TSS overlap	2.789046653	13907158	7.232067511	13907158	7.94	13907158	1	0	0	0	0		4	3	2	1	0	0	4	4	3	1	1	0	0	0	0	0	0	0
3R_14489025_14489235	3R	14489025	14489235	CG7698	CG7698	transcript overlap	1.560851927	14489135	3.157172996	14489135	7.64875	14489135	0	1	0	0	0		1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
3R_14812884_14814118	3R	14812884	14814118	CG31043	gukh	transcript overlap	3.807302231	14813390	15.00949367	14813668	18.1025	14813668	1	0	0	0	0		4	4	0	0	0	0	4	3	0	0	0	0	1	0	0	0	0	0
3R_14815637_14817461	3R	14815637	14817461	CG31043	gukh	transcript overlap	5.045638945	14815966	11.10759494	14815966	18.6675	14815966	1	0	0	0	0		3	3	1	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0
3R_15155533_15156312	3R	15155533	15156312	CG3619	Dl	3598	1.831643002	15155643	6.760548523	15155862	7.8525	15155862	0	1	0	0	0		3	2	2	1	0	0	2	1	1	1	0	0	0	0	0	0	0	0
3R_15164424_15165483	3R	15164424	15165483	CG3619	Dl	12489	2.011156187	15164827	4.683544304	15164827	7.66	15164827	1	0	0	0	0		1	1	0	0	0	0	3	2	1	0	0	0	1	1	1	1	0	0
3R_15166283_15168070	3R	15166283	15168070	CG3619	Dl	14348	3.319472617	15167620	14.00949367	15167620	19.34625	15167620	1	0	0	0	0		3	2	2	2	2	0	2	2	2	1	1	0	2	2	0	0	0	0
3R_15170820_15172829	3R	15170820	15172829	CG3619	Dl	18885	1.516227181	15170930	5.386075949	15170930	9.0825	15170930	0	1	0	0	0		5	3	2	0	0	0	6	6	4	2	2	0	1	0	0	0	0	0
3R_15175796_15176900	3R	15175796	15176900	CG3581	CG3581	23571	4.708924949	15176218	28.87763713	15176218	27.0875	15176218	1	0	0	0	0		0	0	0	0	0	0	3	2	2	2	2	1	2	1	0	0	0	0
3R_15756297_15757578	3R	15756297	15757578	CG4451	Hs6st	transcript overlap	7.867139959	15756920	15.00527426	15756920	20.24	15756920	1	0	0	0	0		1	1	0	0	0	0	2	1	1	0	0	0	3	3	1	0	0	0
3R_15760265_15761892	3R	15760265	15761892	CG4451	Hs6st	transcript overlap	5.710953347	15760787	8.0907173	15760787	12.305	15760787	1	0	0	0	0		0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0
3R_16117563_16118996	3R	16117563	16118996	CG5067	cic	TSS overlap	1.637931034	16117946	6.676160338	16117946	9.07	16117946	0	1	0	0	0		1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
3R_16368496_16369600	3R	16368496	16369600	CG4257	Stat92E	transcript overlap	2.801217039	16369161	7.081223629	16369161	7.78625	16369161	1	0	0	0	0		2	2	2	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0
3R_16375977_16376973	3R	16375977	16376973	CG4257	Stat92E	transcript overlap	2.698782961	16376766	7.601265823	16376247	10.845	16376247	1	0	0	0	0		2	1	0	0	0	0	5	5	1	1	0	0	0	0	0	0	0	0
3R_16399276_16400886	3R	16399276	16400886	CG5412	CG5412	1844	2.922920892	16399386	3.516877637	16399386	5.26375	16399386	1	0	0	0	0		0	0	0	0	0	0	3	2	2	1	1	0	3	0	0	0	0	0
3R_16926666_16928066	3R	16926666	16928066	CG7044 CG5745	CG7044 CG5745	TSS overlap	2.598377282	16927525	3.946202532	16927525	6.81375	16927525	1	0	0	0	0		4	1	1	0	0	0	3	3	2	1	1	0	1	0	0	0	0	0
3R_17024741_17024875	3R	17024741	17024875	CG17299	SNF4Agamma	transcript overlap	1.163286004	17024778	2.237341772	17024778	5.3425	17024778	0	1	0	0	0		0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
3R_17284012_17284852	3R	17284012	17284852	CG6545	lbe	11970	1.361054767	17284402	5.042194093	17284402	7.0225	17284402	0	1	0	0	0		1	1	1	1	1	1	2	2	2	2	2	1	1	0	0	0	0	0
3R_17360707_17360987	3R	17360707	17360987	CG15499	CG15499	2818	1.210953347	17360817	4.791139241	17360817	5.5625	17360817	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_17441707_17442420	3R	17441707	17442420	CR32929	mir-11	5826	2.745436105	17442103	8.493670886	17442103	10.6075	17442103	1	0	0	0	0		2	2	2	2	0	0	4	3	2	1	0	0	0	0	0	0	0	0
3R_17492669_17493206	3R	17492669	17493206	CG6349	DNApol-alpha180	transcript overlap	1.661257606	17493036	4.467299578	17493036	5.62	17493036	0	1	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3R_17584520_17584859	3R	17584520	17584859	CG31177	CG31177	transcript overlap	1.120689655	17584700	3.103375527	17584700	5.27125	17584700	0	1	0	0	0		3	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
3R_17870137_17870676	3R	17870137	17870676	CG10293	how	transcript overlap	3.079107505	17870507	5.511603376	17870507	3.37125	17870507	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_18868739_18869017	3R	18868739	18869017	CG13837	CG13837	695	1.312373225	18868847	2.726793249	18868847	5.26125	18868847	0	1	0	0	0		1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0
3R_18957147_18957694	3R	18957147	18957694	CG4637	hh	transcript overlap	2.096348884	18957245	8.003164557	18957245	9.1	18957245	1	0	0	0	0		2	1	0	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0
3R_19018827_19019617	3R	19018827	19019617	CG17894	cnc	transcript overlap	2.45841785	19019204	12.46518987	19019204	14.1525	19019204	1	0	0	0	0		0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0
3R_19021189_19022009	3R	19021189	19022009	CG17894	cnc	transcript overlap	1.385395538	19021540	5.506329114	19021540	7.505	19021540	0	1	0	0	0		1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
3R_19077463_19078194	3R	19077463	19078194	CG6755	EloA	transcript overlap	1.653144016	19077518	3.310126582	19078024	5.74125	19078024	0	1	0	0	0		1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3R_19104489_19105228	3R	19104489	19105228	CG10868	orb	transcript overlap	1.931987248	19104778	2.734870317	19104778	5.265232975	19104778	0	1	0	0	0		0	0	0	0	0	0	2	2	2	2	2	2	1	1	1	1	1	1
3R_19124440_19127283	3R	19124440	19127283	CG17077	pnt	transcript overlap	1.939426142	19126273	9.065321806	19126043	12.78733572	19126043	0	1	0	0	0		6	4	4	2	2	0	7	5	3	3	2	0	2	1	0	0	0	0
3R_19169083_19170192	3R	19169083	19170192	CG17077	pnt	transcript overlap	2.81402763	19169479	7.872238232	19169479	9.186379928	19169479	1	0	0	0	0		2	1	1	1	0	0	3	3	3	2	1	0	1	0	0	0	0	0
3R_19172275_19173633	3R	19172275	19173633	CG6768	DNApol-epsilon	280	2.972369819	19173451	6.821325648	19173451	7.864994026	19172921	1	0	0	0	0		0	0	0	0	0	0	3	3	3	2	1	0	1	0	0	0	0	0
3R_19584168_19584693	3R	19584168	19584693	CG10371	Plip	transcript overlap	1.102019129	19584523	2.694524496	19584383	5.093189964	19584383	0	1	0	0	0		2	1	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
3R_19607930_19608964	3R	19607930	19608964	CG10379	mbc	transcript overlap	1.781083953	19608308	5.878001921	19608308	5.857825568	19608308	0	1	0	0	0		2	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
3R_19712130_19712969	3R	19712130	19712969	CG5212	Pli	transcript overlap	2.244420829	19712800	6.297790586	19712520	8.33572282	19712520	1	0	0	0	0		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_19742964_19743953	3R	19742964	19743953	CG13598	sba	transcript overlap	2.074388948	19743537	2.994236311	19743809	5.154121864	19743537	1	0	0	0	0		0	0	0	0	0	0	3	1	1	0	0	0	1	1	0	0	0	0
3R_20123036_20123872	3R	20123036	20123872	CG6383	crb	transcript overlap	5.148777896	20123426	6.314121037	20123426	9.524492234	20123426	1	0	0	0	0		0	0	0	0	0	0	2	1	1	0	0	0	2	2	0	0	0	0
3R_20455646_20456228	3R	20455646	20456228	CG6668	atl	transcript overlap	2.533475027	20455919	3.903938521	20455919	5.749103943	20455919	1	0	0	0	0		1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3R_20574726_20575587	3R	20574726	20575587	CG6868	tld	TSS overlap	2.413390011	20575112	4.362151777	20575112	9.102747909	20575112	1	0	1	0	1	"Kirov et al., 1994"	1	1	1	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0
3R_20997965_20999868	3R	20997965	20999868	CG13661	CG13661	TSS overlap	1.544102019	20999698	4.131604227	20998624	6.927120669	20998624	0	1	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3R_21487117_21488180	3R	21487117	21488180	CG5053	CG5053	TSS overlap	1.759829968	21487346	5.261287224	21487450	6.555555556	21487590	0	1	0	0	0		1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	1	1	0
3R_21835665_21836994	3R	21835665	21836994	CG8337	malpha	TSS overlap	5.167906482	21836308	15.05379443	21836308	14.72640382	21836554	1	0	0	0	0		2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0
3R_21849908_21851022	3R	21849908	21851022	CG6099	m4	TSS overlap	5.173219979	21850298	11.73583093	21850578	16.40740741	21850578	1	0	0	0	0		2	2	2	2	2	1	2	1	1	1	1	1	2	1	0	0	0	0
3R_21852499_21854111	3R	21852499	21854111	CG6096	HLHm5	1346	5.21466525	21852844	13.25840538	21852844	16.27001195	21852844	1	0	0	0	0		2	2	2	2	2	1	4	4	4	4	4	2	1	1	1	1	1	0
3R_21861181_21862991	3R	21861181	21862991	CG8365	E(spl)	TSS overlap	5.516471838	21862064	15.61767531	21862064	16.41696535	21862064	1	0	1	0	1	0	8	6	5	5	3	2	3	2	2	2	2	1	6	4	1	1	1	1
3R_21865619_21866301	3R	21865619	21866301	CG8365	E(spl)	TSS overlap	1.925611052	21866069	3.494716619	21866131	5.605734767	21866131	0	1	0	0	1	unpublished	1	1	1	1	1	1	2	2	2	2	2	2	0	0	0	0	0	0
3R_21877881_21878719	3R	21877881	21878719	CG14542 CG6095	CG14542 CG6095	TSS overlap	3.060573858	21878413	3.292026897	21878271	5.338112306	21878271	1	0	0	0	0		1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
3R_22917123_22917400	3R	22917123	22917400	CG15884	CG15884	278	1.191285866	22917233	5.314121037	22917233	5.350059737	22917233	0	1	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_23078581_23079176	3R	23078581	23079176	CG5930	TfIIA-L	transcript overlap	1.581296493	23078808	3.670509126	23078808	5.151732378	23078808	0	1	0	0	0		2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
3R_23270862_23271421	3R	23270862	23271421	CG13978	CG13978	18490	1.726886291	23271252	5.711815562	23271252	7.971326165	23271252	0	1	0	0	0		1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0
3R_24351589_24352148	3R	24351589	24352148	CG33103	Ppn	transcript overlap	1.284803401	24351699	4.337175793	24351699	5.3130227	24351699	0	1	0	0	0		1	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0
3R_24411900_24412445	3R	24411900	24412445	CG10002	fkh	1095	2.360255048	24412280	3.444764649	24412280	5.063321386	24412001	1	0	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0
3R_24457342_24457859	3R	24457342	24457859	CG10011	CG10011	transcript overlap	1.712008502	24457452	3.352545629	24457452	5.231780167	24457452	0	1	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3R_24864919_24866151	3R	24864919	24866151	CG1954	Pkc98E	transcript overlap	2.617428268	24864959	3.761767531	24865499	5.295101553	24865499	1	0	0	0	0		2	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0
3R_24912390_24913996	3R	24912390	24913996	CG11873	CG11873	8713	1.888416578	24912773	2.830931796	24912773	5.04181601	24913546	0	1	0	0	0		3	1	1	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0
3R_24972381_24972941	3R	24972381	24972941	CG14511	CG14511	TSS overlap	1.221041445	24972631	3.035542747	24972491	5.17921147	24972631	0	1	0	0	0		1	1	1	1	0	0	2	2	2	1	0	0	0	0	0	0	0	0
3R_25123112_25123945	3R	25123112	25123945	CG14506	CG14506	161	1.773645058	25123500	8.199807877	25123500	13.08482676	25123500	0	1	0	0	0		3	3	2	1	0	0	1	1	1	0	0	0	2	1	0	0	0	0
3R_25129411_25130489	3R	25129411	25130489	CG14506	CG14506	6460	1.210414453	25130043	4.892411143	25130043	5.743130227	25130043	0	1	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	4	4	3	1	0	0
